step,sla_met,sla_embb_step,sla_urllc_step,sla_mmtc_step,sla_avg_step,total_throughput,bandwidth_util,decision_latency,token_usage,reward,alloc_embb,alloc_urllc,alloc_mmtc,sla_rate_embb,sla_rate_urllc,sla_rate_mmtc,seed,scenario,method
13,"[False, True, False]",0,1,0,0.3333333333333333,4875.0,0.5760000000000001,7.785847187042236,266,0.23946666666666666,0.55,0.4,0.05,0.2,0.8,0.2,123,steady,M4-SingleLLM
14,"[False, True, True]",0,1,1,0.6666666666666666,4853.684210526316,0.5217499999999999,9.87391996383667,266,0.30652499999999994,0.4736842105263158,0.4210526315789474,0.10526315789473685,0.2,0.8,0.3,123,steady,M4-SingleLLM
15,"[False, True, True]",0,1,1,0.6666666666666666,4184.0,0.49075,8.679840087890625,0,0.3138916666666667,0.5,0.3,0.2,0.2,0.8,0.4,123,steady,M4-SingleLLM
16,"[False, True, True]",0,1,1,0.6666666666666666,4620.0,0.5217499999999999,8.137125968933105,267,0.33985833333333326,0.45,0.35,0.2,0.2,0.8,0.5,123,steady,M4-SingleLLM
17,"[False, True, True]",0,1,1,0.6666666666666666,3983.0,0.5579999999999999,7.648000001907349,267,0.36739999999999995,0.45,0.4,0.15,0.1,0.9,0.6,123,steady,M4-SingleLLM
18,"[True, True, True]",1,1,1,1.0,4976.0,0.511,5.89650297164917,266,0.4533,0.5,0.4,0.1,0.1,1.0,0.7,123,steady,M4-SingleLLM
19,"[False, True, True]",0,1,1,0.6666666666666666,4916.0,0.647,7.93873405456543,267,0.42743333333333333,0.45,0.4,0.15,0.1,1.0,0.7,123,steady,M4-SingleLLM
20,"[False, True, True]",0,1,1,0.6666666666666666,5076.0,0.67425,8.038189888000488,267,0.4356083333333334,0.5,0.4,0.1,0.1,1.0,0.7,123,steady,M4-SingleLLM
21,"[False, True, False]",0,1,0,0.3333333333333333,3960.0,0.4225,8.712931871414185,267,0.2934166666666666,0.55,0.4,0.05,0.1,1.0,0.7,123,steady,M4-SingleLLM
22,"[False, True, False]",0,1,0,0.3333333333333333,4014.0,0.48225,9.630919218063354,266,0.3113416666666666,0.5,0.4,0.1,0.1,1.0,0.7,123,steady,M4-SingleLLM
23,"[True, True, False]",1,1,0,0.6666666666666666,4995.0,0.45475,6.128885984420776,266,0.386425,0.45,0.4,0.15,0.2,1.0,0.7,123,steady,M4-SingleLLM
24,"[True, False, False]",1,0,0,0.3333333333333333,5800.0,0.43925,5.855824947357178,267,0.2984416666666666,0.5,0.4,0.1,0.3,0.9,0.6,123,steady,M4-SingleLLM
25,"[True, False, True]",1,0,1,0.6666666666666666,6429.999999999999,0.53925,7.144176959991455,267,0.3951083333333334,0.5,0.4,0.1,0.4,0.8,0.6,123,steady,M4-SingleLLM
26,"[True, False, False]",1,0,0,0.3333333333333333,4806.0,0.597,10.180790901184082,267,0.32909999999999995,0.4,0.45,0.15,0.5,0.7,0.5,123,steady,M4-SingleLLM
27,"[False, True, False]",0,1,0,0.3333333333333333,3710.0,0.5585,7.848475933074951,267,0.30088333333333334,0.4,0.5,0.1,0.5,0.7,0.4,123,steady,M4-SingleLLM
28,"[False, True, False]",0,1,0,0.3333333333333333,5322.0,0.5855,12.158747911453247,267,0.27565,0.4,0.55,0.05,0.4,0.7,0.3,123,steady,M4-SingleLLM
29,"[False, True, False]",0,1,0,0.3333333333333333,3844.0,0.518,10.952375888824463,266,0.2387333333333333,0.3,0.6,0.09999999999999999,0.4,0.7,0.2,123,steady,M4-SingleLLM
30,"[True, False, False]",1,0,0,0.3333333333333333,4293.0,0.55425,7.197434186935425,267,0.23294166666666666,0.4,0.35,0.25,0.5,0.6,0.1,123,steady,M4-SingleLLM
31,"[True, False, False]",1,0,0,0.3333333333333333,5702.0,0.4225,5.374179124832153,267,0.19341666666666668,0.45,0.4,0.15,0.6,0.5,0.1,123,steady,M4-SingleLLM
32,"[True, False, False]",1,0,0,0.3333333333333333,5691.0,0.4525,8.336302757263184,267,0.2024166666666667,0.4,0.45,0.15,0.7,0.4,0.1,123,steady,M4-SingleLLM
